FID,MEASID,TimeStamp,Time,Site,LonBase,LatBase,Dist1__ft_,Dist2_Y,Dir1_X,Dir2_Y,LonPoint,LatPoint,Soil_Sat,ID,Zone,Notes,Veg_Orig,Veg,Trip,Record_in,Lat_from_T,Longitude,Period___u,Attenuatio,Permittivi,Probe_Mode,F27,1973_veg,2014_veg,aspect,tpi_300m,flow_acc_d,slope_deg,Elevation,Fire_Year,Fire_Num,Fire_Max_Sev,SubSite
3354,5472,7/25/2017 0:00,,P2-3, , ,5,-5,SE,SW,-118.646962,36.725344,16.06,1783,[No GPS Lock],16.06,Conifer  PICO thicket,mixed conifer,2017_Late,1322,0,0,1.3688,1.0059,8.6194,CD659 12cm rods, ,4,4,339.3829956,-4,59,4.0043502,2186.969971,1985,2,2,26
3358,5473,7/25/2017 0:00,,P2-3, , ,5,5,SE,SW,-118.646942,36.725344,7.57,3255,ZONE 00053,7.57,Conifer  PICO thicket,mixed conifer,2017_Late,1172,36.72534,-118.64703,1.2252,1.0041,4.8287,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3355,5474,7/25/2017 0:00,,P2-3, , ,10,-5,SE,SW,-118.646954,36.725335,8.44,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1321,0,0,1.2478,1.0049,5.1936,CD659 12cm rods, ,4,4,339.3829956,-4,59,4.0043502,2186.969971,1985,2,2,26
3360,5475,7/25/2017 0:00,,P2-3, , ,10,5,SE,SW,-118.646934,36.725335,10.75,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1171,36.72532,-118.64701,1.2783,1.005,6.1825,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3357,5476,7/25/2017 0:00,,P2-3, , ,15,-5,SE,SW,-118.646946,36.725326,14.88,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1320,0,0,1.3507,1.0059,8.0562,CD659 12cm rods, ,4,4,339.3829956,-4,59,4.0043502,2186.969971,1985,2,2,26
3362,5477,7/25/2017 0:00,,P2-3, , ,15,5,SE,SW,-118.646926,36.725326,14.09,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1170,36.72532,-118.64701,1.3315,1.0091,7.6878,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3359,5478,7/25/2017 0:00,,P2-3, , ,20,-5,SE,SW,-118.646938,36.725317,11.07,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1319,0,0,1.2908,1.0049,6.3197,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3364,5479,7/25/2017 0:00,,P2-3, , ,20,5,SE,SW,-118.646918,36.725317,12.8,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1169,36.72525,-118.64689,1.3111,1.0054,7.0959,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3361,5480,7/25/2017 0:00,,P2-3, , ,25,-5,SE,SW,-118.64693,36.725308,11.21,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1318,0,0,1.293,1.0036,6.3839,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3366,5481,7/25/2017 0:00,,P2-3, , ,25,5,SE,SW,-118.64691,36.725308,14.39,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1168,36.72525,-118.64689,1.336,1.0075,7.8259,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3363,5482,7/25/2017 0:00,,P2-3, , ,30,-5,SE,SW,-118.646922,36.725299,11.27,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1317,0,0,1.2942,1.0061,6.4107,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3368,5483,7/25/2017 0:00,,P2-3, , ,30,5,SE,SW,-118.646902,36.725299,15.2,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1167,36.72525,-118.64689,1.3484,1.0058,8.2072,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3365,5484,7/25/2017 0:00,,P2-3, , ,35,-5,SE,SW,-118.646914,36.72529,10.79,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1316,0,0,1.2863,1.0033,6.199,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3370,5485,7/25/2017 0:00,,P2-3, , ,35,5,SE,SW,-118.646894,36.72529,11.89,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1166,36.72525,-118.64689,1.2964,1.0031,6.6826,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3367,5486,7/25/2017 0:00,,P2-3, , ,40,-5,SE,SW,-118.646906,36.725281,6.969999,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1315,0,0,1.223,1.0072,4.5823,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3372,5487,7/25/2017 0:00,,P2-3, , ,40,5,SE,SW,-118.646886,36.725281,12.01,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1165,36.72525,-118.64689,1.2987,1.0068,6.7399,CD659 12cm rods, ,4,4,337.0180054,-4,27,3.9133899,2187.27002,1985,2,2,26
3369,5488,7/25/2017 0:00,,P2-3, , ,45,-5,SE,SW,-118.646898,36.725272,9.190001,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1314,0,0,1.2603,1.0048,5.5094,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3374,5489,7/25/2017 0:00,,P2-3, , ,45,5,SE,SW,-118.646878,36.725272,11.8,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1164,36.72525,-118.64689,1.2953,1.0062,6.646,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3371,5490,7/25/2017 0:00,,P2-3, , ,50,-5,SE,SW,-118.64689,36.725262,11.42,1783,[Unspecified Zone],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1304,36.72523,-118.64687,1.2964,1.0033,6.4779,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3376,5491,7/25/2017 0:00,,P2-3, , ,50,5,SE,SW,-118.646869,36.725262,13.31,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1153,36.72517,-118.64685,1.319,1.0049,7.326,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3373,5492,7/25/2017 0:00,,P2-3, , ,55,-5,SE,SW,-118.646882,36.725253,10.51,1783,[Unspecified Zone],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1305,36.7252,-118.64688,1.2817,1.0032,6.0773,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3378,5493,7/25/2017 0:00,,P2-3, , ,55,5,SE,SW,-118.646861,36.725253,9.93,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1154,36.72521,-118.64686,1.2648,1.0034,5.8248,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3375,5494,7/25/2017 0:00,,P2-3, , ,60,-5,SE,SW,-118.646873,36.725244,9.06,1783,[Unspecified Zone],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1306,36.7252,-118.64688,1.258,1.0024,5.4561,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3380,5495,7/25/2017 0:00,,P2-3, , ,60,5,SE,SW,-118.646853,36.725244,14.54,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1155,36.72521,-118.64686,1.3383,1.0058,7.8963,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3377,5496,7/25/2017 0:00,,P2-3, , ,65,-5,SE,SW,-118.646865,36.725235,8.05,1783,[Unspecified Zone],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1307,36.7252,-118.64688,1.241,1.0033,5.0284,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3382,5497,7/25/2017 0:00,,P2-3, , ,65,5,SE,SW,-118.646845,36.725235,10.07,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1156,36.72521,-118.64686,1.267,1.003,5.885,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3379,5498,7/25/2017 0:00,,P2-3, , ,70,-5,SE,SW,-118.646857,36.725226,10.09,1783,[Unspecified Zone],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1308,36.7252,-118.64688,1.275,1.0029,5.8967,CD659 12cm rods, ,4,4,341.644989,-4,27,4.14642,2187.919922,1985,2,2,26
3384,5499,7/25/2017 0:00,,P2-3, , ,70,5,SE,SW,-118.646837,36.725226,11.04,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1157,36.72521,-118.64686,1.2829,1.0041,6.3066,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3381,5500,7/25/2017 0:00,,P2-3, , ,75,-5,SE,SW,-118.646849,36.725217,9.9,0, ,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,0, , , , , , , ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3386,5501,7/25/2017 0:00,,P2-3, , ,75,5,SE,SW,-118.646829,36.725217,12.45,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1158,36.72521,-118.64686,1.3055,1.0034,6.9372,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3383,5502,7/25/2017 0:00,,P2-3, , ,80,-5,SE,SW,-118.646841,36.725208,8.72,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1310,0,0,1.2524,1.0028,5.3117,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3388,5503,7/25/2017 0:00,,P2-3, , ,80,5,SE,SW,-118.646821,36.725208,11.53,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1159,36.72521,-118.64686,1.2908,1.0036,6.5247,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3385,5504,7/25/2017 0:00,,P2-3, , ,85,-5,SE,SW,-118.646833,36.725199,11.85,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1311,0,0,1.3032,1.0028,6.6676,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3390,5505,7/25/2017 0:00,,P2-3, , ,85,5,SE,SW,-118.646813,36.725199,5.77,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1160,36.72521,-118.64686,1.1936,1.0029,4.0982,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3387,5506,7/25/2017 0:00,,P2-3, , ,90,-5,SE,SW,-118.646825,36.72519,8.33,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1312,0,0,1.2456,1.0011,5.1453,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3392,5507,7/25/2017 0:00,,P2-3, , ,90,5,SE,SW,-118.646805,36.72519,10.28,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1161,36.72516,-118.64683,1.2704,1.0028,5.975,CD659 12cm rods, ,4,4,340.6549988,-4,26,3.9505501,2188.110107,1985,2,2,26
3389,5508,7/25/2017 0:00,,P2-3, , ,95,-5,SE,SW,-118.646817,36.725181,9,0, ,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,0, , , , , , , ,4,4,344.4039917,-4,25,4.4843202,2188.919922,1985,2,2,26
3393,5509,7/25/2017 0:00,,P2-3, , ,95,5,SE,SW,-118.646797,36.725181,8.44,3255,ZONE 00053,in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1162,36.72516,-118.64683,1.2399,1.0022,5.1923,CD659 12cm rods, ,4,4,344.4039917,-4,25,4.4843202,2188.919922,1985,2,2,26
3391,5510,7/25/2017 0:00,,P2-3, , ,100,-5,SE,SW,-118.646809,36.725172,8.32,1783,[No GPS Lock],in PICO regen,Conifer  PICO thicket,mixed conifer,2017_Late,1313,0,0,1.2456,1.0022,5.1428,CD659 12cm rods, ,4,4,344.4039917,-4,25,4.4843202,2188.919922,1985,2,2,26
3394,5511,7/25/2017 0:00,,P2-3,-118.646799,36.725172,100,5,SE,SW,-118.646789,36.725172,10.77,3255,ZONE 00053,in PICO regen. WPT 880,Conifer  PICO thicket,mixed conifer,2017_Late,1163,36.72516,-118.64683,1.2783,1.0013,6.189199,CD659 12cm rods, ,4,4,344.4039917,-4,25,4.4843202,2188.919922,1985,2,2,26
3412,745,6/4/2016 0:00,8:36,P2-38, , ,0,0,SW,SE,-118.647055,36.732725,3.76,1783,[No GPS Lock],open woodland; WPT 812,Conifer  sparse con,mixed conifer,2016_Early,3270, , , , , , , ,2,2,357.6489868,0,5,0.783739,2181.110107,1985,2,1,27
3414,746,6/4/2016 0:00,8:35,P2-38, , ,0,25,SW,SE,-118.647013,36.732677,4.36,1783,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3269, , , , , , , ,4,4,336.0939941,0,14,1.0381401,2181.320068,1985,2,1,27
3416,747,6/4/2016 0:00,8:35,P2-38, , ,0,50,SW,SE,-118.64697,36.73263,7.76,1783,[No GPS Lock],7.76,Conifer,mixed conifer,2016_Early,3268, , , , , , , ,4,4,336.0939941,0,14,1.0381401,2181.320068,1985,2,1,27
3418,748,6/4/2016 0:00,8:34,P2-38, , ,0,75,SW,SE,-118.646928,36.732582,4.86,1783,[No GPS Lock],4.86,Conifer,mixed conifer,2016_Early,3267, , , , , , , ,4,4,329.6019897,1,12,0.9686,2181.530029,1985,2,1,27
3419,749,6/4/2016 0:00,8:33,P2-38, , ,0,100,SW,SE,-118.646885,36.732534,3.92,1783,[No GPS Lock],PICO regen; WPT 811,Conifer  PICO thicket,mixed conifer,2016_Early,3266, , , , , , , ,4,4,329.6019897,1,12,0.9686,2181.530029,1985,2,1,27
3406,750,6/4/2016 0:00,8:38,P2-38, , ,25,0,SW,SE,-118.647154,36.7327,4.98,1783,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3271, , , , , , , ,2,2,8.4184504,0,1,0.545012,2181.129883,1985,2,1,27
3408,751,6/4/2016 0:00,8:38,P2-38, , ,25,25,SW,SE,-118.647105,36.732647,5.35,1783,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3272, , , , , , , ,2,2,336.7409973,0,4,0.769022,2181.23999,1985,2,1,27
3411,752,6/4/2016 0:00,8:40,P2-38, , ,25,50,SW,SE,-118.647056,36.732594,4.92,1783,[No GPS Lock],PICO regen,Conifer  PICO thicket,mixed conifer,2016_Early,3273, , , , , , , ,4,4,336.7409973,0,4,0.769022,2181.23999,1985,2,1,27
3415,753,6/4/2016 0:00,8:40,P2-38, , ,25,75,SW,SE,-118.647007,36.73254,4.23,1783,[No GPS Lock],4.23,Conifer,mixed conifer,2016_Early,3274, , , , , , , ,4,4,320.1319885,1,0,0.825646,2181.52002,1985,2,1,27
3417,754,6/4/2016 0:00,8:40,P2-38, , ,25,100,SW,SE,-118.646957,36.732487,7.02,1783,[No GPS Lock],PICO regen,Conifer  PICO thicket,mixed conifer,2016_Early,3275, , , , , , , ,4,4,299.0950012,1,2,0.789279,2181.530029,1985,2,1,27
3400,755,6/4/2016 0:00,8:14,P2-38, , ,50,0,SW,SE,-118.647254,36.732675,4.05,1329,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3218, , , , , , , ,2,2,343.8720093,0,1,0.307451,2181.169922,1985,2,1,27
3403,756,6/4/2016 0:00,8:14,P2-38, , ,50,25,SW,SE,-118.647198,36.732617,5.65,1329,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3217, , , , , , , ,2,2,336.5090027,0,0,0.455414,2181.229981,1985,2,1,27
3407,757,6/4/2016 0:00,8:13,P2-38, , ,50,50,SW,SE,-118.647142,36.732558,6.35,1329,[No GPS Lock],6.35,Conifer,mixed conifer,2016_Early,3216, , , , , , , ,4,4,306.8609924,0,0,0.455474,2181.25,1985,2,1,27
3410,758,6/4/2016 0:00,8:13,P2-38, , ,50,75,SW,SE,-118.647086,36.732499,3.62,1329,[No GPS Lock],3.62,Conifer,mixed conifer,2016_Early,3215, , , , , , , ,4,4,296.0599976,0,0,0.742743,2181.439941,1985,2,1,27
3413,759,6/4/2016 0:00,8:12,P2-38, , ,50,100,SW,SE,-118.64703,36.732441,1.96,1329,[No GPS Lock],1.96,Conifer,mixed conifer,2016_Early,3214, , , , , , , ,4,4,299.0950012,1,2,0.789279,2181.530029,1985,2,2,27
3397,760,6/4/2016 0:00,8:08,P2-38, , ,75,0,SW,SE,-118.647353,36.732651,4.36,1329,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3209, , , , , , , ,2,2,41.1908989,0,56,0.36942,2181.149902,1985,2,1,27
3399,761,6/4/2016 0:00,8:09,P2-38, , ,75,25,SW,SE,-118.64729,36.732586,3.64,1329,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3210, , , , , , , ,4,4,3.35202,0,45,0.317159,2181.219971,1985,2,1,27
3402,762,6/4/2016 0:00,8:10,P2-38, , ,75,50,SW,SE,-118.647228,36.732522,5.6,1329,[No GPS Lock],5.6,Conifer,mixed conifer,2016_Early,3211, , , , , , , ,4,4,3.35202,0,45,0.317159,2181.219971,1985,2,1,27
3405,763,6/4/2016 0:00,8:10,P2-38, , ,75,75,SW,SE,-118.647165,36.732458,3.51,1329,[No GPS Lock],PICO regen,Conifer  PICO thicket,mixed conifer,2016_Early,3212, , , , , , , ,4,4,317.0159912,0,7,0.581404,2181.280029,1985,2,2,27
3409,764,6/4/2016 0:00,8:11,P2-38, , ,75,100,SW,SE,-118.647103,36.732394,5.08,1329,[No GPS Lock],5.08,Conifer,mixed conifer,2016_Early,3213, , , , , , , ,4,4,303.3089905,1,4,0.737316,2181.449951,1985,2,2,27
3395,765,6/4/2016 0:00,8:07,P2-38, , ,100,0,SW,SE,-118.647452,36.732626,4.66,1329,[No GPS Lock],open woodland; WPT 814,Conifer  sparse con,mixed conifer,2016_Early,3208, , , , , , , ,2,2,50.9696007,0,5,0.439557,2181.25,1985,2,1,27
3396,766,6/4/2016 0:00,8:07,P2-38, , ,100,25,SW,SE,-118.647383,36.732556,5.34,1329,[No GPS Lock],open woodland,Conifer  sparse con,mixed conifer,2016_Early,3207, , , , , , , ,4,4,31.8638,0,2,0.60555,2181.26001,1985,2,1,27
3398,767,6/4/2016 0:00,8:06,P2-38, , ,100,50,SW,SE,-118.647313,36.732487,6.74,1329,[No GPS Lock],6.74,Conifer,mixed conifer,2016_Early,3206, , , , , , , ,4,4,8.5148697,0,36,0.394116,2181.27002,1985,2,1,27
3401,768,6/4/2016 0:00,,P2-38, , ,100,75,SW,SE,-118.647244,36.732417,4.1,1329, ,PICO regen,Conifer  PICO thicket,mixed conifer,2016_Early,0, , , , , , , ,4,4,8.5148697,0,36,0.394116,2181.27002,1985,2,2,27
3404,769,6/4/2016 0:00,8:05,P2-38, , ,100,100,SW,SE,-118.647175,36.732347,3.17,1329,[No GPS Lock],WPT 813,Conifer,mixed conifer,2016_Early,3205, , , , , , , ,4,4,318.6960144,0,0,0.533797,2181.429932,1985,2,2,27
3420,1944,7/23/2016 0:00,0:00,P2-38, , ,0,0,SE,NE,-118.64741,36.732694,0.6,1783, ,WPT 904,Conifer,mixed conifer,2016_Late,0,745, , , , , , ,2,2,47.4715004,0,0,0.463107,2181.229981,1985,2,1,27
3422,1949,7/23/2016 0:00,0:00,P2-38, , ,0,25,SE,NE,-118.64733,36.732722,0.6,1783, ,0.6,Conifer,mixed conifer,2016_Late,0,750, , , , , , ,2,2,37.4768982,0,0,0.369377,2181.159912,1985,2,1,27
3425,1954,7/23/2016 0:00,0:00,P2-38, , ,0,50,SE,NE,-118.647251,36.732749,0.4,1783, ,0.4,Conifer,mixed conifer,2016_Late,0,755, , , , , , ,2,2,357.5700073,0,59,0.328992,2181.120117,1985,2,1,27
3431,1959,7/23/2016 0:00,10:24,P2-38, , ,0,75,SE,NE,-118.647171,36.732777,0.08,1329,[No GPS Lock],0.08,Conifer,mixed conifer,2016_Late,3806,760, , , , , , ,2,2,8.4184504,0,1,0.545012,2181.129883,1985,2,1,27
3437,1964,7/23/2016 0:00,10:26,P2-38, , ,0,100,SE,NE,-118.647092,36.732805,0.28,1329,[No GPS Lock],WPT 903,Conifer,mixed conifer,2016_Late,3811,765, , , , , , ,2,2,5.7035398,0,24,0.825096,2180.919922,1985,2,1,27
3421,1945,7/23/2016 0:00,0:00,P2-38, , ,25,0,SE,NE,-118.647357,36.732611,0,1783, ,0,Conifer,mixed conifer,2016_Late,0,746, , , , , , ,4,4,41.1908989,0,56,0.36942,2181.149902,1985,2,1,27
3424,1950,7/23/2016 0:00,0:00,P2-38, , ,25,25,SE,NE,-118.647282,36.732646,0.6,1783, ,0.6,Conifer,mixed conifer,2016_Late,0,751, , , , , , ,2,2,343.8720093,0,1,0.307451,2181.169922,1985,2,1,27
3428,1955,7/23/2016 0:00,0:00,P2-38, , ,25,50,SE,NE,-118.647207,36.73268,0,1783, ,0,Conifer,mixed conifer,2016_Late,0,756, , , , , , ,2,2,336.5090027,0,0,0.455414,2181.229981,1985,2,1,27
3434,1960,7/23/2016 0:00,10:23,P2-38, , ,25,75,SE,NE,-118.647132,36.732714,0.13,1329,[No GPS Lock],0.13,Conifer,mixed conifer,2016_Late,3805,761, , , , , , ,2,2,8.4184504,0,1,0.545012,2181.129883,1985,2,1,27
3439,1965,7/23/2016 0:00,10:26,P2-38, , ,25,100,SE,NE,-118.647057,36.732748,0.59,1329,[No GPS Lock],0.59,Conifer,mixed conifer,2016_Late,3810,766, , , , , , ,2,2,357.6489868,0,5,0.783739,2181.110107,1985,2,1,27
3423,1946,7/23/2016 0:00,0:00,P2-38, , ,50,0,SE,NE,-118.647304,36.732529,0.6,1783, ,0.6,Conifer,mixed conifer,2016_Late,0,747, , , , , , ,4,4,3.35202,0,45,0.317159,2181.219971,1985,2,1,27
3427,1951,7/23/2016 0:00,0:00,P2-38, , ,50,25,SE,NE,-118.647233,36.732569,1.4,1783, ,1.4,Conifer,mixed conifer,2016_Late,0,752, , , , , , ,4,4,3.35202,0,45,0.317159,2181.219971,1985,2,1,27
3432,1956,7/23/2016 0:00,0:00,P2-38, , ,50,50,SE,NE,-118.647163,36.73261,2.2,1783, ,2.2,Conifer,mixed conifer,2016_Late,0,757, , , , , , ,4,4,336.5090027,0,0,0.455414,2181.229981,1985,2,1,27
3436,1961,7/23/2016 0:00,10:23,P2-38, , ,50,75,SE,NE,-118.647093,36.73265,0.9,1329,[No GPS Lock],0.9,Conifer,mixed conifer,2016_Late,3804,762, , , , , , ,2,2,336.7409973,0,4,0.769022,2181.23999,1985,2,1,27
3441,1966,7/23/2016 0:00,10:25,P2-38, , ,50,100,SE,NE,-118.647023,36.732691,1.38,1329,[No GPS Lock],1.38,Conifer,mixed conifer,2016_Late,3809,767, , , , , , ,2,2,341.4570007,0,15,0.973602,2181.120117,1985,2,1,27
3426,1947,7/23/2016 0:00,0:00,P2-38, , ,75,0,SE,NE,-118.64725,36.732447,2.4,1783, ,2.4,Conifer,mixed conifer,2016_Late,0,748, , , , , , ,4,4,8.5148697,0,36,0.394116,2181.27002,1985,2,2,27
3430,1952,7/23/2016 0:00,0:00,P2-38, , ,75,25,SE,NE,-118.647185,36.732493,1.6,1783, ,1.6,Conifer,mixed conifer,2016_Late,0,753, , , , , , ,4,4,317.0159912,0,7,0.581404,2181.280029,1985,2,1,27
3435,1957,7/23/2016 0:00,0:00,P2-38, , ,75,50,SE,NE,-118.647119,36.73254,3.2,1783, ,3.2,Conifer,mixed conifer,2016_Late,0,758, , , , , , ,4,4,307.7430115,0,3,0.763742,2181.360107,1985,2,1,27
3440,1962,7/23/2016 0:00,10:23,P2-38, , ,75,75,SE,NE,-118.647053,36.732587,0.95,1329,[No GPS Lock],0.95,Conifer,mixed conifer,2016_Late,3803,763, , , , , , ,4,4,307.7430115,0,3,0.763742,2181.360107,1985,2,1,27
3443,1967,7/23/2016 0:00,10:25,P2-38, , ,75,100,SE,NE,-118.646988,36.732634,1.7,1329,[No GPS Lock],1.7,Conifer,mixed conifer,2016_Late,3808,768, , , , , , ,4,4,336.0939941,0,14,1.0381401,2181.320068,1985,2,1,27
3429,1948,7/23/2016 0:00,0:00,P2-38, , ,100,0,SE,NE,-118.647197,36.732364,0.6,1783, ,WPT 901,Conifer,mixed conifer,2016_Late,0,749, , , , , , ,4,4,318.6960144,0,0,0.533797,2181.429932,1985,2,2,27
3433,1953,7/23/2016 0:00,0:00,P2-38, , ,100,25,SE,NE,-118.647136,36.732417,2.3,1783, ,2.3,Conifer,mixed conifer,2016_Late,0,754, , , , , , ,4,4,317.0159912,0,7,0.581404,2181.280029,1985,2,2,27
3438,1958,7/23/2016 0:00,0:00,P2-38, , ,100,50,SE,NE,-118.647075,36.73247,1.4,1783, ,PIJE,Conifer,mixed conifer,2016_Late,0,759, , , , , , ,4,4,296.0599976,0,0,0.742743,2181.439941,1985,2,1,27
3442,1963,7/23/2016 0:00,10:22,P2-38, , ,100,75,SE,NE,-118.647014,36.732524,2.36,1329,[No GPS Lock],2.36,Conifer,mixed conifer,2016_Late,3802,764, , , , , , ,4,4,320.1319885,1,0,0.825646,2181.52002,1985,2,1,27
3444,1968,7/23/2016 0:00,10:25,P2-38, , ,100,100,SE,NE,-118.646953,36.732577,0.74,1329,[No GPS Lock],WPT 902,Conifer,mixed conifer,2016_Late,3807,769, , , , , , ,4,4,320.1319885,1,0,0.825646,2181.52002,1985,2,1,27
3445,3730,6/28/2017 0:00,,P2-38,-118.64741,36.732694,0,0,NE,SE,-118.64741,36.732694,1.92,1329,[No GPS Lock],WPT 904,Conifer  sparse con,mixed conifer,2017_Early,993,0,0,1.1212,1.0002,2.5973,CD659 12cm rods, ,2,2,47.4715004,0,0,0.463107,2181.229981,1985,2,1,27
3447,3731,6/28/2017 0:00,,P2-38, , ,0,25,NE,SE,-118.647349,36.732747,1.92,1329,[No GPS Lock],1.92,Conifer  sparse con,mixed conifer,2017_Early,992,0,0,1.1212,1.0002,2.5973,CD659 12cm rods, ,2,2,37.4768982,0,0,0.369377,2181.159912,1985,2,1,27
